id,title,year,rating
652416,Son Rise,2019,0
641076,Shaadi Ke Kapde,2019,0
1217313,Lone Alone,,0
1216970,Zewel,,0
1215889,Untitled Sidharth Malhotra/Meghna Gulzar Project,,0
1215277,Shuddhi,,0
1215191,Safar,,0
1215108,Untitled Shahid Kapoor/Vashu Bhagnani Project,,0
1214835,De De Pyaar De 2,,0
1214831,Bachpan Ka Pyar,,0
1214368,Golmaal 5,,0
1214342,Kshya Tra Ghya,2004,0
1213965,Untitled Amit Golani/Babil Khan Project,,0
1213927,Aatankuad Uncle,,0
1213898,Border 2,,0
1213866,Love Today Remake,,0
1213829,Untitled Karan Johar/Sandeep Modi Project,2025,0
1213777,Untitled Pariyerum Perumal Remake,,0
1213712,Vicky Vidya Ka Woh Wala Video,,0
1213302,Legend of Suheldev: The King Who Saved India,,0
1212644,Khatarnaak,1990,0
1211427,Until I Fly,,0
1209729,The Big Bull -2,,0
1209645,Chemical India,2024,0
1209510,AA21,,0
1208778,Avni’s Fate,,0
1208147,Laatsahab,2018,0
1207377,Game Paisa ladki,2018,0
1207042,A boy who dreamt of electricity,,0
1206664,Kahani Mitra Ki,2019,0
1206195,Anand,2021,0
1206166,Prabho Shivaji Raja,2023,0
1206158,Dr. Minestein,2023,0
1206056,Dil Hai Gray,2023,0
1205428,Babban,,0
1205251,The Maid,2021,0
1205030,I Am a Disco Dancer,,0
1204595,Firki,,0
1204446,In Between Us,,0
1204441,Coming To Terms / Making Your Terms?,,0
1203899,Roads,,0
1203314,Aakhri Deal,,0
1203255,Dr. B.R. Ambedkar: Now & Then,,0
1202916,Apne Rang Hazaar,1975,0
1202907,Bambai Main Ka Ba,,10
1202630,Brandy Ki Botal,1939,0
1202460,Ankh Micholi,1962,0
1202256,Gul-e-Bakavali,1963,0
1202167,Nakhrewaalii,,0
1202055,Hum To Chale Pardes,1988,0
1201719,Bhopal: Beyond Genocide,1988,0
1201471,Pride of India: Shama Zaidi,2011,0
1201349,Neeras,2021,0
1201341,Oruvan,,0
1201276,Dhammapada,,0
1201201,Lahore,1949,0
1201193,Puppet Master,,0
1201035,Islam in India,1982,0
1201022,Darbadar,,0
1201019,Bull,,0
1201018,Zahoor,,0
1200794,Chaska,2021,0
1200697,Ek Aadmi,1988,0
1200689,Inquilab Ke Baad,1984,0
1200611,Patang,1960,0
1200566,Kahan Kahan Se Guzar Gaya,1986,0
1200369,Chirutha,1981,0
1200265,Give Us This Day Our Daily Bread,2012,0
1200207,Sahira,1980,0
1200178,Descendants of the Dark,2023,0
1200173,Amir Khusro,1974,0
1200130,The Gaze,,0
1200129,The Flamingos and Other Migratory Birds Tour,,0
1200128,The Blessed and the Damned,,0
1199942,Listener's Tale,2007,0
1199868,Lal Quila,1960,0
1199714,Made in India,2022,0
1198362,Chakrachaal,1996,0
1198302,Chanchalo,1992,0
1198074,Zamana,1938,0
1198066,Sanjog,1943,0
1198024,Pakhandee,1984,0
1197939,Shama,1946,0
1197922,Aurat Ka Pyaar,1933,0
1197914,Hanste Khelte,1994,0
1197833,Smita,2001,0
1197643,Suhaag Sindoor,1953,0
1197572,Gentleman Daku,1937,0
1197560,Taskar,,0
1197550,Dhanwan,1937,0
1197535,Madhuri,1928,0
1197534,Identity,2023,0
1197531,Home,2022,0
1197520,Anarkali,1928,0
1197472,Madhuri,1932,0
1197424,Indira M.A.,1934,0
1197250,Anarkali,1935,0
1196979,Majboor,1948,0
1196938,Do Raha,1952,0
1196925,Dhrupad in the Time of Liberalisation,2002,0
1196652,Flowering Man,,0
1196563,Waiting for Nano,2012,0
1196357,Sanki,,0
1196185,Ancestral,,0
1196124,Kali Topi Lal Rumal,1959,0
1196095,Sharmajee Ki Beti,2023,0
1196074,Priya,1970,0
1195749,Voicenote to my mother,2023,0
1195577,Dasi,1944,0
1195567,Nek Pervin,1946,0
1195554,Pardes,1950,0
1195489,Nagma,1953,0
1195094,Meri Aankhen,1939,0
1194605,Coffee House,1957,0
1194582,Khazana,1951,0
1194371,Koi Sunta Hai: Journeys with Kumar and Kabir,2008,0
1194053,Station Master,1942,0
1193740,Jungle Ka Jawahar,1953,0
1193709,Baba Nagarjun,1999,0
1193563,Teesri Azadi,2006,0
1193554,The House On Gulmohar Avenue,2005,0
1193524,My Own City,2011,0
1193500,Certified Universal,2009,0
1193457,Aabroo,1968,0
1193405,For Maya,1997,0
1193385,Sacred Evil – A True Story,2006,0
1193296,Glory of Indian Theatre,2011,0
1193290,Nirahua Rickshawala 2,2015,0
1193282,Nirahua Rickshawala,2007,0
1193139,Black Pamphlets,2007,0
1193073,Kahtey Hain Mujhko Raja,1975,0
1192361,Phone Call,2020,0
1192354,Before we die,2023,0
1192097,Agli baar,2015,0
1192073,Kisan Kanya,,0
1191608,Ri,2023,0
1190972,Nirahua Hindustani 2,2017,0
1190511,Sitaare Zameen Par,,0
1190437,Moonless,,0
1190190,Kathor,2018,0
1190168,Mimamsa,2022,0
1189562,The Good News,2022,0
1189356,Kazwa: A Million Lanterns,2016,0
1187928,Places I've Called My Own,,0
1187803,Bhole Shankar,2008,0
1187761,Dvand - The Internal Conflict,2023,0
1187242,Incognito,2022,0
1187183,Serving Spicyy,,0
1187167,Ek Gulelbaaz the Catapult,2019,0
1186414,Sarabhai vs Sarabhai Take 2: The Making,2017,0
1186060,Ek Paheli,1971,0
1186019,Jwala,1971,0
1184080,In The Forest One Thing Can Look Like Another,2023,0
1183237,Prachand,,0
1183056,Lockdown to Unlock,2021,0
1182583,Cinemaghar,,0
1181521,Thank You For Watching,2016,0
1181508,Ek Tho Chance,2009,0
1181346,Mutthi Bhar Sapne,2013,0
1181298,L.A.C.,2022,0
1181296,One Night at Villa,2019,0
1181291,Love in Ukraine,2022,0
1181112,Somewhere Near and Far,2022,0
1180602,Starfruits,,0
1180567,Difficult People,2018,0
1180535,ANGWAL,2023,0
1179945,Chhota Bheem Aur Registaan Ka Shehenshah,,0
1179876,Nirahua Hindustani,2014,0
1179322,Gamit,,0
1179320,Kazi,,0
1179058,Adrushya,2022,0
1178824,Paperplanes,2023,0
1178664,এটি সুখৰ হাঁহি,,0
1178101,Ranveer Singh Unlocked,,0
1177944,Chutkan Ki Mahabharat,2005,0
1175155,Doga: Mumbai Ka Rakhwala,2021,7
1175034,New Delhi,1988,0
1174540,Blue Gold,,0
1174425,Lost & Found in Singapore,2023,0
1174140,Joseph's Son,2023,0
1172364,Little Singham Super Squad Secret of 9,,0
1172305,Main Superking Don Hu,2019,0
1172297,Bihari Gamchawala,2018,0
1172030,Mai aur Tum,,0
1171838,Flickering Lights,2023,0
1171360,Catfight,,0
1171099,Maharaj,,0
1171094,Untitled Sunil Pandey/Junaid Khan Supernatural Romance,,0
1170784,Qaid - No Wayyy Out,,0
1170428,Dreams Awaken,2023,0
1170387,One Two Three,2023,0
1169921,Lappu sa Sachin,2023,10
1168561,Amma ki katha,2023,0
1168453,Mobile Phone,2006,0
1167798,Aslam Ka Dost,2019,0
1167587,Morchang,,0
1166766,Viral,,0
1166732,Miles Away,,0
1166124,Stay Quiet,2023,0
1165917,Untitled Abhinav Bindra Biopic,,0
1165386,Desi Spider-Man,2010,0
1165039,Mehfil,1957,0
1165010,Dhola Maru,1956,0
1164978,Shera,2023,0
1164660,Ratna Manjari,1955,0
1164647,Hazaar Raaten,1953,0
1164637,Saudagar,1951,0
1164632,Sagai,1951,0
1164192,Surajmukhi,1950,0
1164186,Bijli,1950,0
1164169,Jannat,1949,0
1164160,Chilman,1949,0
1164144,Khidki,1948,0
1164138,Actress,1948,0
1164130,Pul,1947,0
1164118,Nai Baat,1947,0
1163960,Blue Dogs,2023,10
1163819,Sati Toral,1947,0
1163816,Sajan,1947,0
1163805,Amar Raj,1946,0
1163683,Piya Milan,1985,0
1163670,Andher Nagari Chaupat Raja,1955,0
1162566,The Bridge,2021,0
1162366,Veer Vs Heer,2021,0
1162362,Bhootmaarike Makeup Tutorial,2021,0
1160271,Apaar,2022,0
1159986,Gunchakkar,2023,0
1159485,The solitary sandpiper,2005,0
1157352,Bureaucracy Sonata,2011,0
1157268,Notes on her,2003,0
1156708,The Lost Kiss,2021,0
1156679,Kacche,2023,10
1156633,The World is Family,2023,0
1155202,Carry on Maratha,2015,0
1154585,Jaan Lada Denge,1990,0
1154566,Confetti,2019,0
1154383,Sasura Bada Paisawala,2003,0
1154355,Some of My Folks,2023,0
1153193,Farz,,0
1153067,Checkmate,2023,8
1152995,Ranga Khush,1975,0
1152664,Tu Tu Main Main,2023,0
1151336,Mental,2016,0
1150356,Chaos,1969,0
1149471,The Pink Umbrella,2023,0
1149398,Untitled Anupam Kher movie as Rabindranath Tagore,,0
1148809,The Pathan Sisters,2023,10
1148266,Contract Killer The beginning,2017,0
1147675,IIFA Awards,2023,0
1146746,Lazy Sunday,2023,0
1146577,Control,,0
1146136,Shashank,2023,0
1141209,Aan Aur Shaan,1984,0
1139605,Back to the Future,2023,0
1139161,Dadi Ka Murabba,2022,0
1138995,Dulhan Ganga Paar Ke,2018,0
1138993,Dilwala,2017,0
1138984,Balamji Love You,2018,0
1138881,AANGAN: 'A BLOOMING SPACE’,2023,0
1138763,Salt of the Earth,2023,0
1138677,Rightful,2023,0
1138649,Dew Drops,2023,0
1138617,Road Blocked Ahead,2023,0
1137908,Gunehgaar,2022,3
1137712,Taps,2023,0
1137705,Malwa Khushan,,0
1137596,Bharat Ka Khazana,2010,0
1137588,Main hoon hero no 1,2015,0
1137584,Khoon Bhari Maang,2014,0
1137429,Chidiakhana,2023,10
1137339,Untitled C. Sankaran Nair Biopic,,0
1135136,Convey The Message,1965,0
1134119,Unbound,,0
1133174,A Touch,2023,0
1132112,Pencil Box,,0
1132076,NRI Wives,2023,0
1131739,Chhota Bhai,1966,0
1130704,The Silence of Swastika,2021,4
1129983,Bombay Mirror,2014,0
1129972,Sabse Bada Champion,2019,0
1129871,Buddha Weeps in Jadugoda,1999,0
1129697,Omkar 2,,0
1129695,Omkar 1,,0
1129429,Manvee,2021,0
1129395,Yeh Meri Family Winter of 90's,,10
1129359,Khatoon Ki Khidmat,2019,0
1129325,Poos Ki Ek Raat,2024,0
1129278,The key of life,2020,0
1128747,PhoBhaiyya,,0
1128673,Wajood,2019,0
1128667,Veeru,2018,0
1128663,2020: A Positive Year,2020,0
1128349,Jackson Halt,2023,7
1127795,The Unconscious,2004,0
1127644,Happy Birthday,2021,0
1126702,What About Them?,2023,0
1125947,The Half Fallen Tree,,0
1125600,Untitled Anurag Kashyap Short,,0
1125303,The Game of Girgit,,0
1124876,Ulajh,,0
1124565,Ye Lo Bayaan Humare,,0
1124063,The Gift,2014,0
1124036,Suspects,,0
1123995,Mitr Clinic - Pride and Beyond,2021,0
1123838,The Legend of Devi Durga,2011,0
1121891,It's all In your Head,2023,0
1120917,Nehemich,2023,0
1120679,Maqaar,1986,0
1119494,Neend,,0
1119413,UnWoman,2023,0
1118179,Apne Huye Paraye,1964,0
1117965,Dear Avni,2023,0
1116754,Some Film by Guru Dutt,2022,0
1116164,Aalam,2022,0
1115816,Jagannath,1996,0
1114909,Breed,2021,0
1113495,Lailaa Manju,,0
1112509,Hindi,,0
1112508,hindi,,0
1111351,Naga Story : The OtherSide of Silence,2003,0
1110839,Motu Patlu Kung Fu Kings Returns,2012,0
1110362,Aage Maut Peeche Maut,2001,0
1109667,Ulaṭbānsi / Zigzagging,,0
1108927,Dhakad Chhora,2004,0
1108828,Girls Will Be Girls,,0
1108667,सुरंग,1953,0
1107155,TATA IPL 2023,,0
1106553,Love in Japan,2006,0
1106263,The Salt Stories,2008,0
1106101,The Peacock's Tale,2023,10
1104457,Diljalaa,1987,0
1103767,Parakh,,0
1103766,Parakh,,0
1103297,Ek Thi Maria,1993,0
1103293,Happy Teacher's Day,2021,0
1103289,Mukti - De Ke Roshni Tu Mujhe,2019,0
1103285,Bhaskar Bechain,2023,0
1102882,Invisible Anguish 2,2021,0
1102422,Hare Kanch Ki Chooriyan,1967,0
1101722,Faraar,1965,0
1101227,The Missing Tale,2023,0
1099961,Jai Hind,2015,0
1099930,Ouch 2,2023,0
1099516,Am I Next,2023,5
1099495,Bansari Bala,1957,0
1098371,Furs and Strands,2023,0
1097856,The Vanishing of Sarah Miles,2022,0
1097792,Har Har Gange,,0
1097712,3rd Stanza,2020,0
1097123,Vidrohi,1990,0
1097084,Humse Na Jeeta Koi,1983,0
1095874,Anand Kumar's Untitled Pan India Film,,0
1095343,Journey,,0
1094314,Mayasabha,,0
1093175,Madhuri- End is beginning,,0
1092350,One Stop for Love,2020,0
1091201,Pyar Jab Kenhu Se Hoi Jala,2008,0
1091155,Behind Veils,2023,0
1090831,Game,1993,0
1090823,Rahasya,2000,0
1090814,Ek Zakhm,2007,0
1090374,Friction,2021,0
1088859,The Playboy Mr. Sawhney,2018,0
1088857,Skin of Marble,2018,0
1088856,Half Full,2020,0
1088850,Shunyata,2017,0
1088849,The Broken Table,2023,0
1088228,Guilt 2,2022,0
1088148,Pyar Ki Masti,,0
1087573,Laxmi,1957,0
1087538,Ho Ja Mukt,2023,0
1087023,Dear Dia,2022,0
1086874,The Last Coffee,2023,5
1086729,Chamkila,,0
1085859,The Lovers,2020,0
1085852,Baj Gai Seeti,2022,0
1085841,A Cheat Day,2022,0
1085571,"Making ""Sacred Games""",2019,0
1084811,Subhagi,2022,0
1083763,Gulab,,0
1083244,Masterpiece,2019,0
1083098,Chubhan,2019,0
1082239,Maximum City,,0
1082028,Distribution of Mahatma Gandhi's Ashes,1948,0
1081854,Milap,1972,0
1081487,Love is Love,2021,0
1081232,Tasalli se,,0
1080808,Ishq Vishk Rebound,,0
1080225,Raja Bro,2022,0
1079699,Kartaa,2018,0
1078866,The Wicked Night,2021,5
1078425,Green Signal,2022,5
1078398,Raton Ka Raja,1970,0
1077410,Zindagi Shatranj Hai,2023,0
1074473,Naukar,1943,0
1074470,Pyar Ki Jeet,1948,0
1074467,Nadaan,1943,0
1074465,Dost,1944,0
1074446,Bhakta Surdas,1942,0
1072787,The Bracelet,1959,0
1072167,Rustom kaun,1966,0
1071334,Sahebs Who Never Left,2022,5.5
1071270,Mounto,1975,0
1070030,Wind Castle,2015,0
1069949,Noorani Chehra,,0
1069880,Kasak,1996,0
1069110,Chintaa Mani,2022,2
1068938,Knotted,2023,0
1068934,Behind the Mirror,2005,0
1068843,Qurbani Rang Layegi,1991,0
1067424,One and a Half Knot,,0
1066443,Shadow,1952,0
1065075,A Flower In A Foglight,2023,0
1064624,Four Slippers,2023,0
1064622,Encountered on Saffron Agenda?,2009,0
1064620,Cottage No. 1303,,0
1064439,Letters Unwritten to Naiyer Masud,2023,0
1064376,If Only Trees Could Talk,2022,0
1064374,Naanera,2021,0
1063593,No Stranger at All,2023,0
1063517,Rishte Naate,1965,0
1063366,White Ant,2023,0
1062522,In the Belly of a Tiger,,0
1061090,Chabiwali Pocket Watch,2006,0
1060889,48 Kos,2022,0
1060243,6:40 PM,1967,0
1060239,The Glass Pane,1966,0
1059545,The City is Red,,0
1057400,Moksha,1993,0
1055709,Jaggu Ki Lalten,2022,0
1055688,The Cannabis Diary,2022,0
1055669,Chhota Bheem aur Chand Pari ki Dastaan,,0
1055640,Chhota Bheem Aur Kaalsura Ka Jaadui Jaal,2019,0
1055591,Baaghi Ek Yodha,2019,0
1054760,Madam,,0
1054713,Sunday,2018,0
1054626,The Virgin Tree,,0
1053960,Oranges in the Winter Sun,2022,0
1053678,Wild Berries,2013,8
1052680,Hindutva,2022,0
1052671,Khalli Balli,2022,0
1052662,Love You Loktantra,2022,0
1052104,Waqt Ki Deewar,1981,0
1051655,Khiladi No 1,2008,0
1051037,Traded,2021,0
1051023,Murder Mubarak,,0
1050885,College Girl,1960,0
1049568,Ab To Aaja Saajan Mere,1994,0
1048728,Balak Dhruv,1974,0
1048523,Khoj,1971,0
1048129,Who am I,,0
1044656,Gunahon Ka Devta,1967,0
1044120,Why I Killed Gandhi,,0
1042339,All day and all of the night,2022,0
1040221,Doori,2021,0
1040073,Society's Mistake,1934,0
1039994,Social Pirates,1925,0
1039993,Kulin Kanta,1925,0
1039990,Triumph of Justice,1924,0
1039988,Sushila the Virtous,1924,0
1039986,The Debt of Sin,1924,0
1039984,20th Century,1924,0
1039946,Shabash Bete,,0
1038569,Mustard Greens,2022,0
1038565,Ruuposh,2021,0
1038563,Raat: Night Time in Small Town India,2022,0
1038277,Pilibhit,2021,0
1038098,Bad Egg,2022,0
1036932,Triple Cross,2022,10
1036906,Kadaknath,2022,0
1036580,Devra Bada Satawela,2010,0
1036236,PR: Public Relations,2013,0
1036234,Xmas Story,2012,0
1036233,Curtains,2012,0
1035980,Untold Unheard Story,2016,0
1035895,Service Boy,2020,0
1035212,Run For Life Bhaag,2022,0
1034653,Yeh Ballet,2017,0
1032665,Amar Rahe Yeh Pyar,,0
1032081,Hunter Among Us,,0
1028291,Kaafila,1990,0
1028084,The List,2022,0
1028080,Vakeel Babu,2022,0
1028077,Gupt Gyaan,2021,0
1026924,Mirza Sahiban,1957,0
1025521,Objection My God,2018,0
1025511,Dhaage,2022,0
1025505,Ishq Pashmina,2022,0
1023617,Popcorn Khao! Mast Ho Jao,2004,0
1021516,Shabnam,1964,0
1020949,Ghar Ka Chiraag,1989,5
1020660,"Shehar, 2021",,0
1020512,Ehsaan Aap Ka,1981,0
1020330,Hacker 3.0,2023,10
1020328,Hacker 2.0,2022,0
1020324,Loveju,2023,0
1020298,In Search of Bidesia,2020,0
1019972,Meenar,1954,0
1019683,Kaala Sooraj,1985,0
1019666,Main Bhi Ladki Hoon,1964,0
1019645,Birjoo,1993,0
1019413,Before the Third Bell,2017,0
1019273,Meridian Lines,2013,0
1019245,Year 0000,,0
1018844,Pyar Mein Thoda Twist,2022,10
1018285,Chingari,1989,0
1018230,Gully Life: The Story of Divine,2019,0
1017690,Moments with the Maestro,,0
1017624,Ek Naya Rishta,1988,7
1017579,Bin Maa Ke Bachche,1980,0
1016273,Mera Rakshak,1978,0
1016071,Phir Aayee Barsat,1985,0
1015846,The Measure,,8
1015208,मजदूर मजबूर मज़बूत,2022,0
1014686,Paranoia,1983,0
1014682,Subah Subah,2014,0
1014148,The Life of the Adivasis,1955,0
1013653,Urf,,0
1013576,Unintentional,2022,10
1013084,Holy-Water,2021,0
1012829,Mahakavi Kalidas,1942,0
1012151,Miami Seh New York,2022,0
1011762,Jivari,2017,0
1011377,The Frog is the Pond's Witness,2022,0
1011186,Motu Patlu : Kung Fu Kings 6: The Secret of Devil's Heart,2022,0
1010517,Krishnanattam,1982,0
1010312,Duniya Na Mane,1959,0
1010301,Poonam Ki Raat,1965,0
1010296,Banjarin,1960,0
1010292,Koi Aae Na..,2015,0
1009999,Kuchh Kaha Aapne,2004,0
1009826,Paggal,,0
1009626,Haryana,2022,0
1008697,15 Seconds A Lifetime,2022,0
1007945,Modiji ki beti,2022,0
1007575,Disconnect,2022,0
1006715,Dushman,1957,0
1006654,Jag Biti,1946,0
1006154,The Making,2021,0
1005112,Sorry Day,2022,6
1005107,Aap Kaatar Me Hai,2021,0
1004820,"They Called it Love, But Was it Love?",2020,0
1002023,Dastan-E-Laila Majnu,1974,0
1001827,Metamorphosis,,5
1001636,In The Month of July,2021,0
1001190,Makhlooq,2022,0
1001128,Aamras,2022,0
1000512,Asidh,2021,0
1000111,Ek Aur Jung,2001,0
998180,Dastaan-E-Rafi,2016,0
996390,A Pinch of skin,2012,0
995909,Rani Banal Jwala,2013,0
995589,Anveshan,,0
994391,Jacqueline I Am Coming,2019,10
993011,Champakali,,0
992905,Jeevan Jyoti,1953,0
991823,Atmaram,1979,0
991579,Teri Pooja Kare Sansaar,1985,0
991573,Yeh Pyar Nahin,1988,0
991468,Jeevan Jyoti,1976,0
990843,After Party,2018,0
990544,Ek Kali Muskai,1968,0
990320,Do Dilon Ki Dastaan,1966,0
989407,Sarfarosh,1964,0
989114,10 Nahi 40,2022,10
988947,Hong Kong,1962,0
988941,Incomplete,1995,0
988839,Kudmai,1987,0
988737,Rebel Soldier,1958,0
988555,Paani: Of Women And Water,2018,0
988251,Hungama Bombay Ishtyle,1978,10
988125,Brahmāstra Part Three,,0
988124,Brahmāstra Part Two: Dev,,0
986532,The Mill,1934,0
986488,Witness,1999,0
986486,Zebra 2,1999,0
986484,Sharma v/s State,1999,0
986473,Mr. Lambu,1956,0
986472,Tonga-Wali,1955,0
986449,The Choice,2018,0
986166,Systam,2021,0
986066,Vikrut,2000,0
986058,Shuruat,1999,0
986055,Prayas,1999,0
985655,Naya Raasta,,10
985387,Awasthi Vs Awasthi,,0
983275,Dark Rose: The Name of Fear,2022,0
983040,Ittu Si Baat,2022,0
983019,First Second Chance,2022,0
982555,Track The Mystery,2021,0
981774,Jashan,1955,0
981491,Blink,2018,0
980600,Kabir Singh 2,,0
980599,Bhool Bhulaiyaa 3,2024,0
978926,Balli Vs Birju,,6
978510,Chhoti Shammez,2022,0
978506,A Bit of Happiness,2022,0
978489,Sanwri - Love Beyond Gender,2022,10
978479,Impasse,2022,0
977827,LYNCH NATION,,9
977499,Official remake of Anand,,0
977407,A meeting with shaitaan,,0
977128,Biscut,2022,0
977001,For Susan,2018,0
976796,Two Perfect Strangers,2022,0
976385,Kalank Gupchup,,0
974620,Zaroorat Ki Purti,1979,0
973996,Welcome Valentine,2017,0
973991,The Pomegranate Tree,2022,0
972529,Badboli Bhavna,2022,0
971408,Beti: The Angel of God on the Earth,,0
970955,Natak Jaari Hai: The Play Goes On,2005,0
970577,Rizwan,2020,7
969799,Hamari Baat,1943,0
969788,Chittor Vijay,1947,0
969691,Zinda Laash,,0
969080,Parivartan,1949,0
968757,Banwra,1950,0
967986,Ramnagri,1982,0
966787,Antaheen,1986,0
966763,Nauha,2022,1
966736,Spandan,1982,0
965201,Hulchul,1951,0
964436,Deshdrohi 2,,0
963885,Haiwaan,,0
963278,The Arabian Knight,1930,0
962831,Second Chance,,0
962482,"Mother, Who Will Weave Now?",2022,0
962281,4 SUM,2020,0
961545,Aadharshila,1982,0
961494,Jai Bheem,2022,0
961328,2 (दो),2022,0
960963,Blooms of Longing,2021,0
960924,Supreme Motherhood : The Journey of Mata Sahib Kaur,2022,0
960682,Asli Cricket,2021,0
959363,Amateurs,2016,0
958074,Wet Blue Tarpaulin,2019,0
957754,Longing,2022,0
957317,Sher Singh Raana,,0
956301,Halfpace,2021,0
955983,Do Waqt Ki Roti,1988,0
955496,Fateh,,0
954364,Seher,2017,0
953305,Chhabili,1960,0
952890,Ladakh Chale Rickshawala,2019,0
952823,Chanderinama,2017,0
952288,Professor Vaman M.Sc,1938,0
952262,Black Cat,1959,0
951687,Narayan Pustika 2 - Endless,2026,0
950168,Iran Ki Ek Raat,1949,0
950167,Pehchan,1946,0
950164,Main Kya Karun,1945,0
950162,Ameeree,1945,0
950160,Subah Shyam,1944,0
950077,Kaise Kahoon Ke Pyaar Hai,2003,0
949877,From the Shadows,2016,0
949844,मेरी आशिकी,2005,0
949686,Our Struggle,1951,0
949336,Antim Paath,2018,0
948965,Trippin In Goa,,0
948312,Sun Zara,2006,0
948106,Anokha Moti,2000,0
947920,Ek Jhalak,2021,0
946555,Tsunami 81,2007,0
946462,Ek Bechara,1972,0
946027,Kumbh,2017,0
946023,Dropout Daughters,2021,0
945932,Makhmal,2014,0
945861,In Praise of that Angel Face,2015,0
945824,The Colour of My Home,2018,0
945782,"Miss Khan, ab to hans do",,10
945422,Damaad,1951,0
945419,Bazar,1949,0
945416,Gali Theke Rajpath,1959,0
945415,Hyderabad Ki Nazneen,1952,8.5
945411,Mastana,1954,0
945407,Nau Bahar,1952,0
945404,Pyar Ki Baten,1951,0
945403,Shrimati Ji,1952,0
945401,Sitaron Se Aage,1958,0
945400,Big Brother,1957,0
944732,Kinaara,2022,0
944307,Birsa,,0
944054,Rotation,,0
943895,Rajnati Basantsena,1934,0
942201,An Early Spring,2019,0
941690,Musafir,1986,0
941260,Bisvi Sadi,1945,0
941242,Pardanasheen,1942,0
940817,Clouds of Monsoon,2022,0
939547,Deva Rickshawala,2021,0
938911,Tum Jo Mile,2010,0
938908,Siyaah..,2012,0
938898,Pyaar Mein Aisa Hota Hai,2013,0
938764,Kabab Mein Haddi,2014,0
938759,Huff! It's Too Much,2013,0
938755,Fattu Saala,2016,0
938753,Ek Tha Sardaar,2013,0
938693,Naya Raasta - The New Road,1967,0
938688,The Tale Of A Santa And His Moth,2022,0
938682,CD Kand,2014,1.5
938679,Bablu - The Naughty Genie,2013,0
938678,I Am Yet to See Delhi,2015,0
938476,It's The Same Story,2011,0
938301,Aaj Ka Fashion Trend,2014,0
938148,Jab Tum Kaho,2016,0
938140,Compromise,2018,0
937847,Shaktimaan 3,,0
937846,Shaktimaan 2,,0
937409,Uljhe Hue,2022,4
935270,Children of Mandala,2009,0
935126,The Pink Pyjama Girl,2010,0
933715,Bhumigat,2019,0
933470,Samaj Ko Badal Dalo,1970,0
933290,Bardovi,,0
933037,Side A Side B,2022,0
931194,Prithipal Singh... A Story,2015,0
931193,Ranbhoomi,,0
931192,Utthaan,2006,0
931046,Yun Hua Toh?,2022,0
930443,Baali Umar Ko Salaam,,0
930437,Pakdam Pakdai: Doggy Don in Egypt,,0
930430,Kris aur krishna,,0
929391,Bibhatsa,2002,0
926894,"The Wind in Your Body Is Only Visiting, Your Breath Will Soon Be Thunder",2022,0
926880,All Was Good,2022,0
926704,UnBlock,2022,0
926312,Izzat,1937,0
925861,Dal Bhat,2021,0
925661,Let's Be Friends,1992,0
925648,The Goa Run,2014,0
925501,Dream Boy,2021,0
924651,Pearl Necklace,1937,0
924037,Sirf Ek Friday,,0
923152,Hum Farishte Nahin,1988,0
922785,After Death,2021,0
922687,Ganwaar,1970,0
922500,Sab Ki Boltee Bandh,2012,0
922182,The Dirty Dancer,2013,0
922104,The Dirty Relation,2013,0
921846,Chakarghinni,2018,0
921679,Dabangg 4,,0
921534,Chooran Goli,2014,0
921481,Motu Patlu In The Toy World,2021,0
920411,Yaaron ka Yaar,1977,0
920272,Nishad,2002,0
920127,Street 13,2000,0
920101,Pati Kamaal Bibi Dhamaal,2007,0
919712,Man Mandir Mein Maa,2009,0
919661,Malkin,2001,0
919656,Lolly Pop,2004,0
919624,Last Chance,2009,0
919604,Ishwar Sakshi,2009,0
919555,Hosh,2004,0
919549,Humrahi,2007,0
919464,Adaa,1951,0
919349,Danveer Karna,2007,0
919336,"Chot [Aaj Isko, Kal Tereko]",2004,10
919041,Sangeen,,0
919040,Chaska: An Addiction,2006,0
918915,God Only Knows!,2004,0
918785,Jab Khuli Kitaab,,0
918742,Rohingya - People from nowhere,2021,0
918595,Rohingya,,6
917812,Pavan Putra Bhaijaan,,0
917533,Insaaf: The Justice,2004,0
916819,Teenmoti,1995,0
916363,Code Name Abdul,2021,0
916132,Urf,2022,0
914339,A Song for Birsa,,0
914267,Welcome Son 2,2021,0
914057,A Night of Prophecy,,0
912010,Mera Muqaddar,1988,0
911907,Jazbaat,1980,0
911903,Gumsum,1982,0
911788,Sun Sajna,1982,0
911768,Phir Janam Lenge Hum,1977,0
911724,Jai Radhe Krishna,1974,0
911642,Ahinsa,1979,0
911635,Swarg Narak,1978,0
911632,Shararat,1972,0
911265,I Bow To Thee O Mother,2021,0
910806,Bedsores,2021,0
910477,Live Your Fairy Tale,2021,0
904699,Blood Honour Bleeds,2011,0
904565,Ustad 420,1969,0
904500,Panch Ratan,1965,0
904473,Angoor,2005,0
904396,Yahi Soch Toh Badalni Hai!,2019,0
904395,Maa Beta,1962,0
904238,Aanchal Ke Phool,1968,0
904061,Kanhaiya,1959,0
904020,Hatim Tai,1956,0
903425,Taru,1991,0
903357,Word Within The Word,2007,0
901532,Swimmy,,0
901184,That Touch of Gold,,0
901172,Dhara,,0
901161,Ye Mard Bechara,2021,0
